optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score,time
"{1, 17, 15, 19, 5, 9, 4, 6, 16, 7, 2, 20, 11, 8, 18, 14, 10, 13, 12, 3, 1}",3.917590,"{1, 17, 15, 19, 5, 9, 4, 6, 16, 7, 2, 20, 11, 8, 18, 14, 13, 10, 12, 3, 1}",3.915558,-0.000519,0.029408
"{1, 12, 5, 7, 2, 6, 8, 4, 10, 16, 9, 14, 15, 13, 18, 19, 17, 20, 11, 3, 1}",3.763766,"{1, 11, 20, 17, 19, 18, 13, 15, 14, 9, 16, 10, 8, 6, 4, 2, 7, 5, 12, 3, 1}",3.878366,0.030448,0.029511
"{1, 6, 5, 19, 7, 10, 3, 14, 16, 9, 13, 2, 11, 8, 12, 18, 4, 17, 20, 15, 1}",3.771707,"{1, 6, 5, 19, 7, 10, 3, 14, 16, 9, 13, 2, 11, 8, 12, 18, 4, 17, 20, 15, 1}",3.771707,0.000000,0.029257
"{1, 14, 19, 18, 17, 7, 12, 15, 13, 2, 3, 4, 6, 10, 8, 5, 16, 9, 11, 20, 1}",3.972011,"{1, 14, 19, 18, 17, 7, 12, 15, 13, 2, 3, 4, 6, 10, 8, 5, 16, 9, 11, 20, 1}",3.972011,0.000000,0.029572
"{1, 9, 12, 14, 7, 16, 13, 11, 15, 18, 3, 10, 17, 19, 6, 4, 5, 20, 8, 2, 1}",3.378244,"{1, 9, 12, 14, 7, 16, 13, 11, 15, 18, 3, 10, 17, 19, 6, 4, 5, 20, 2, 8, 1}",3.401562,0.006902,0.029456
"{1, 8, 5, 10, 14, 4, 2, 12, 13, 17, 7, 6, 3, 16, 15, 18, 11, 19, 9, 20, 1}",3.823393,"{1, 20, 19, 9, 11, 18, 15, 16, 3, 6, 7, 17, 13, 12, 2, 4, 14, 5, 8, 10, 1}",3.864501,0.010752,0.029596
"{1, 18, 10, 15, 4, 12, 14, 16, 7, 3, 19, 2, 8, 11, 6, 5, 13, 17, 9, 20, 1}",4.247882,"{1, 20, 9, 17, 13, 5, 6, 11, 8, 12, 14, 7, 2, 19, 3, 16, 4, 15, 10, 18, 1}",4.358826,0.026117,0.029569
"{1, 15, 7, 6, 10, 2, 11, 18, 20, 14, 17, 9, 12, 8, 5, 19, 3, 16, 4, 13, 1}",4.132210,"{1, 13, 4, 16, 3, 19, 12, 9, 8, 5, 17, 14, 20, 18, 11, 2, 10, 6, 7, 15, 1}",4.141184,0.002172,0.029559
"{1, 8, 19, 16, 15, 9, 3, 6, 7, 11, 5, 10, 4, 12, 13, 20, 17, 14, 18, 2, 1}",3.525685,"{1, 2, 18, 14, 17, 20, 13, 12, 4, 10, 5, 11, 7, 6, 3, 9, 15, 16, 19, 8, 1}",3.525685,0.000000,0.029416
"{1, 16, 17, 19, 12, 4, 3, 7, 11, 8, 10, 13, 5, 14, 20, 9, 2, 6, 18, 15, 1}",3.905710,"{1, 15, 18, 6, 2, 9, 20, 14, 5, 13, 10, 8, 11, 7, 3, 4, 12, 19, 17, 16, 1}",3.905710,0.000000,0.029424
"{1, 17, 13, 5, 15, 8, 12, 14, 10, 18, 7, 20, 2, 4, 19, 11, 3, 16, 6, 9, 1}",3.717619,"{1, 9, 6, 16, 3, 11, 19, 4, 20, 7, 18, 10, 2, 14, 12, 8, 15, 5, 13, 17, 1}",3.746177,0.007682,0.029374
"{1, 9, 17, 7, 16, 8, 3, 10, 15, 18, 11, 6, 20, 13, 2, 19, 12, 4, 5, 14, 1}",3.577664,"{1, 9, 17, 7, 16, 8, 3, 10, 15, 18, 11, 6, 20, 13, 2, 19, 12, 4, 5, 14, 1}",3.577664,0.000000,0.029305
"{1, 6, 13, 4, 20, 11, 10, 2, 8, 3, 19, 14, 7, 5, 12, 18, 9, 15, 16, 17, 1}",3.228782,"{1, 6, 13, 4, 20, 11, 10, 2, 8, 3, 19, 14, 7, 5, 12, 18, 9, 15, 16, 17, 1}",3.228782,0.000000,0.029561
"{1, 7, 16, 5, 12, 6, 18, 9, 19, 10, 15, 14, 8, 3, 13, 4, 2, 11, 17, 20, 1}",4.081142,"{1, 20, 15, 7, 16, 5, 12, 6, 18, 9, 19, 10, 14, 8, 3, 13, 4, 2, 11, 17, 1}",4.177175,0.023531,0.029401
"{1, 20, 10, 16, 2, 7, 3, 4, 5, 14, 8, 12, 13, 18, 17, 6, 19, 9, 15, 11, 1}",3.664843,"{1, 11, 15, 9, 19, 6, 17, 18, 14, 8, 13, 12, 5, 4, 3, 7, 2, 16, 10, 20, 1}",3.671769,0.001890,0.029362
"{1, 7, 5, 15, 3, 17, 11, 8, 14, 18, 4, 10, 2, 16, 19, 13, 20, 6, 12, 9, 1}",3.952109,"{1, 7, 19, 16, 2, 10, 4, 18, 14, 8, 11, 17, 3, 15, 5, 9, 12, 6, 20, 13, 1}",3.971541,0.004917,0.029456
"{1, 19, 5, 2, 3, 7, 16, 14, 4, 12, 10, 15, 18, 8, 11, 9, 17, 13, 20, 6, 1}",3.612699,"{1, 19, 5, 2, 3, 7, 16, 14, 4, 12, 10, 15, 18, 8, 11, 9, 17, 13, 20, 6, 1}",3.612699,0.000000,0.029481
"{1, 14, 3, 2, 4, 16, 12, 7, 8, 20, 10, 13, 9, 15, 6, 18, 17, 5, 19, 11, 1}",3.657365,"{1, 11, 19, 5, 17, 18, 6, 15, 9, 13, 10, 20, 8, 7, 12, 16, 4, 2, 3, 14, 1}",3.657365,0.000000,0.029678
"{1, 12, 4, 3, 9, 10, 15, 20, 5, 2, 16, 19, 18, 7, 13, 14, 17, 8, 6, 11, 1}",3.789079,"{1, 12, 4, 3, 9, 10, 15, 20, 5, 2, 16, 19, 18, 7, 13, 14, 17, 8, 6, 11, 1}",3.789079,0.000000,0.029486
"{1, 18, 4, 11, 3, 10, 16, 20, 7, 13, 19, 5, 9, 6, 12, 15, 2, 14, 17, 8, 1}",3.423435,"{1, 18, 4, 11, 3, 10, 16, 20, 7, 13, 19, 5, 9, 6, 12, 15, 2, 14, 17, 8, 1}",3.423435,0.000000,0.029539
"{1, 16, 17, 6, 2, 20, 7, 10, 13, 9, 18, 19, 3, 15, 8, 11, 12, 5, 14, 4, 1}",3.435892,"{1, 4, 14, 5, 2, 19, 3, 15, 12, 11, 8, 18, 9, 13, 10, 7, 20, 6, 17, 16, 1}",3.571875,0.039577,0.029492
"{1, 11, 3, 16, 4, 5, 13, 14, 10, 17, 7, 6, 18, 19, 2, 8, 15, 9, 12, 20, 1}",3.554346,"{1, 20, 12, 9, 15, 8, 2, 19, 18, 6, 7, 17, 10, 14, 13, 5, 4, 16, 3, 11, 1}",3.554346,0.000000,0.029458
"{1, 12, 3, 4, 7, 9, 19, 5, 15, 11, 2, 10, 18, 14, 17, 20, 13, 16, 8, 6, 1}",3.637127,"{1, 6, 8, 16, 13, 20, 17, 14, 18, 10, 2, 11, 15, 5, 19, 9, 7, 4, 3, 12, 1}",3.637127,0.000000,0.029392
"{1, 12, 3, 19, 18, 14, 8, 17, 4, 16, 11, 2, 7, 15, 13, 10, 9, 6, 5, 20, 1}",3.715292,"{1, 12, 3, 19, 18, 14, 8, 17, 4, 16, 11, 2, 7, 15, 13, 10, 9, 6, 5, 20, 1}",3.715292,0.000000,0.029411
"{1, 5, 9, 14, 15, 20, 11, 3, 4, 19, 18, 13, 2, 6, 16, 17, 12, 8, 10, 7, 1}",3.718493,"{1, 7, 10, 8, 12, 17, 16, 6, 2, 13, 18, 19, 3, 11, 4, 20, 15, 14, 9, 5, 1}",3.732899,0.003874,0.029494
"{1, 4, 9, 19, 11, 5, 13, 2, 12, 14, 16, 6, 20, 8, 10, 18, 7, 17, 15, 3, 1}",4.092515,"{1, 4, 3, 15, 17, 18, 7, 10, 8, 20, 6, 16, 14, 12, 2, 11, 19, 9, 5, 13, 1}",4.142282,0.012160,0.029513
"{1, 6, 18, 2, 13, 14, 17, 8, 4, 10, 12, 15, 19, 9, 20, 7, 16, 3, 5, 11, 1}",4.239973,"{1, 6, 18, 2, 13, 14, 17, 8, 10, 12, 15, 19, 9, 20, 7, 16, 3, 5, 11, 4, 1}",4.264553,0.005797,0.029480
"{1, 12, 5, 6, 2, 7, 13, 9, 17, 10, 19, 18, 14, 20, 11, 3, 16, 15, 8, 4, 1}",3.917912,"{1, 12, 5, 6, 4, 8, 15, 16, 3, 11, 20, 10, 19, 14, 18, 17, 9, 13, 7, 2, 1}",3.963292,0.011583,0.029532
"{1, 8, 9, 18, 6, 15, 7, 10, 4, 2, 19, 3, 5, 11, 12, 20, 17, 13, 14, 16, 1}",3.480888,"{1, 8, 9, 18, 6, 15, 7, 10, 4, 2, 19, 3, 5, 11, 12, 20, 17, 13, 14, 16, 1}",3.480888,0.000000,0.029531
"{1, 19, 7, 12, 8, 17, 11, 10, 6, 2, 4, 18, 3, 14, 16, 20, 15, 13, 5, 9, 1}",4.064187,"{1, 19, 7, 12, 8, 17, 11, 10, 6, 2, 4, 18, 3, 14, 16, 20, 15, 13, 5, 9, 1}",4.064187,0.000000,0.029442
"{1, 8, 20, 3, 11, 4, 18, 7, 15, 13, 5, 16, 14, 10, 9, 6, 17, 19, 2, 12, 1}",3.822899,"{1, 12, 8, 20, 3, 11, 4, 18, 7, 15, 13, 5, 16, 14, 10, 9, 6, 17, 19, 2, 1}",3.835469,0.003288,0.029609
"{1, 3, 7, 4, 5, 2, 14, 17, 16, 8, 19, 11, 15, 12, 13, 18, 20, 6, 10, 9, 1}",3.894331,"{1, 3, 7, 4, 5, 2, 14, 17, 16, 8, 19, 11, 15, 12, 13, 18, 20, 6, 10, 9, 1}",3.894331,0.000000,0.029553
"{1, 5, 8, 20, 11, 15, 17, 3, 4, 2, 9, 6, 14, 16, 7, 12, 18, 19, 13, 10, 1}",4.088240,"{1, 5, 8, 20, 11, 15, 17, 3, 4, 2, 9, 6, 14, 16, 7, 12, 18, 19, 13, 10, 1}",4.088240,0.000000,0.029470
"{1, 3, 11, 16, 12, 4, 8, 15, 6, 2, 18, 13, 5, 14, 20, 7, 19, 17, 9, 10, 1}",3.250326,"{1, 3, 11, 16, 20, 14, 5, 12, 4, 8, 15, 6, 2, 18, 13, 7, 19, 17, 9, 10, 1}",3.298684,0.014878,0.029414
"{1, 18, 14, 11, 15, 10, 5, 7, 3, 19, 2, 4, 20, 6, 17, 12, 8, 9, 16, 13, 1}",4.137674,"{1, 13, 16, 9, 8, 12, 17, 6, 20, 4, 2, 19, 3, 7, 5, 10, 15, 11, 14, 18, 1}",4.137674,0.000000,0.029620
"{1, 15, 7, 3, 17, 12, 18, 20, 4, 13, 11, 14, 6, 5, 10, 2, 16, 19, 9, 8, 1}",3.423736,"{1, 8, 9, 19, 16, 2, 10, 5, 6, 14, 11, 13, 4, 20, 18, 12, 17, 3, 7, 15, 1}",3.423736,0.000000,0.029419
"{1, 4, 5, 7, 20, 13, 18, 8, 2, 11, 6, 17, 12, 9, 16, 3, 15, 19, 10, 14, 1}",4.301407,"{1, 4, 5, 7, 20, 13, 18, 8, 2, 11, 6, 17, 12, 9, 16, 3, 15, 19, 10, 14, 1}",4.301407,0.000000,0.029612
"{1, 9, 3, 10, 16, 18, 4, 2, 6, 14, 5, 20, 11, 13, 17, 12, 15, 8, 19, 7, 1}",3.403972,"{1, 9, 3, 10, 16, 18, 4, 2, 6, 14, 5, 20, 11, 13, 12, 17, 15, 8, 19, 7, 1}",3.409554,0.001640,0.029496
"{1, 19, 12, 2, 18, 8, 4, 17, 13, 10, 16, 14, 11, 7, 20, 3, 15, 9, 5, 6, 1}",3.470567,"{1, 19, 13, 17, 4, 8, 18, 2, 12, 9, 15, 5, 6, 3, 20, 7, 11, 14, 16, 10, 1}",3.478629,0.002323,0.029470
"{1, 5, 20, 4, 11, 18, 3, 16, 8, 2, 13, 17, 10, 15, 14, 7, 6, 19, 12, 9, 1}",4.216718,"{1, 9, 12, 19, 6, 14, 7, 15, 10, 17, 13, 2, 8, 16, 3, 18, 11, 4, 20, 5, 1}",4.269849,0.012600,0.029818
"{1, 19, 12, 4, 8, 14, 18, 20, 13, 2, 9, 10, 6, 15, 5, 3, 7, 17, 11, 16, 1}",3.801483,"{1, 19, 12, 4, 8, 14, 18, 20, 13, 2, 9, 10, 6, 15, 5, 3, 7, 17, 11, 16, 1}",3.801483,0.000000,0.029462
"{1, 2, 11, 18, 19, 13, 5, 12, 14, 9, 6, 8, 7, 15, 4, 3, 16, 17, 20, 10, 1}",3.732325,"{1, 10, 20, 17, 3, 16, 4, 15, 7, 8, 6, 9, 14, 12, 5, 13, 19, 18, 11, 2, 1}",3.754203,0.005862,0.029439
"{1, 2, 12, 5, 3, 10, 8, 11, 19, 15, 6, 4, 16, 13, 18, 17, 9, 14, 7, 20, 1}",4.003086,"{1, 2, 12, 5, 3, 10, 8, 11, 19, 15, 6, 4, 16, 13, 18, 17, 9, 14, 7, 20, 1}",4.003086,0.000000,0.029525
"{1, 11, 10, 20, 5, 6, 4, 8, 18, 13, 3, 9, 12, 17, 15, 2, 7, 16, 14, 19, 1}",3.675854,"{1, 11, 10, 20, 5, 6, 4, 8, 18, 13, 3, 9, 12, 17, 15, 2, 7, 16, 14, 19, 1}",3.675854,0.000000,0.029350
"{1, 15, 7, 20, 5, 13, 19, 3, 2, 18, 8, 16, 12, 11, 10, 14, 6, 9, 4, 17, 1}",4.154757,"{1, 17, 4, 15, 7, 20, 5, 13, 19, 3, 8, 18, 2, 16, 12, 11, 10, 14, 6, 9, 1}",4.185223,0.007333,0.029398
"{1, 8, 3, 6, 11, 2, 18, 15, 10, 20, 13, 16, 19, 5, 7, 17, 12, 4, 14, 9, 1}",4.147906,"{1, 8, 3, 6, 11, 2, 18, 15, 10, 20, 16, 13, 19, 5, 7, 17, 12, 4, 14, 9, 1}",4.159883,0.002887,0.029415
"{1, 18, 16, 7, 19, 12, 11, 14, 2, 13, 17, 4, 5, 8, 9, 15, 6, 10, 20, 3, 1}",3.686344,"{1, 3, 20, 10, 6, 15, 9, 8, 5, 4, 17, 13, 2, 14, 11, 12, 19, 7, 16, 18, 1}",3.686344,0.000000,0.029521
"{1, 12, 18, 9, 8, 17, 2, 4, 15, 13, 5, 6, 10, 16, 20, 19, 14, 3, 7, 11, 1}",3.777447,"{1, 12, 18, 9, 8, 17, 2, 4, 15, 13, 5, 6, 10, 16, 20, 19, 14, 3, 7, 11, 1}",3.777447,0.000000,0.029492
"{1, 14, 10, 16, 6, 2, 8, 17, 15, 3, 9, 13, 7, 18, 4, 5, 11, 12, 19, 20, 1}",3.351056,"{1, 14, 10, 16, 6, 2, 8, 17, 15, 3, 9, 13, 7, 18, 4, 5, 11, 12, 19, 20, 1}",3.351056,0.000000,0.029355
"{1, 14, 15, 20, 8, 17, 2, 10, 3, 9, 18, 5, 11, 12, 19, 4, 6, 16, 7, 13, 1}",4.270245,"{1, 14, 15, 8, 20, 4, 19, 3, 9, 10, 17, 2, 18, 5, 11, 12, 6, 16, 7, 13, 1}",4.416139,0.034165,0.029434
"{1, 20, 16, 5, 8, 7, 10, 3, 9, 17, 15, 14, 6, 13, 18, 11, 2, 12, 4, 19, 1}",3.563065,"{1, 19, 4, 12, 2, 18, 13, 6, 14, 15, 17, 9, 11, 3, 10, 7, 8, 5, 16, 20, 1}",3.726097,0.045756,0.029462
"{1, 19, 4, 13, 6, 7, 10, 12, 18, 9, 8, 11, 17, 5, 2, 20, 15, 16, 3, 14, 1}",3.701882,"{1, 14, 3, 16, 15, 20, 2, 5, 17, 8, 9, 12, 18, 10, 7, 6, 13, 4, 19, 11, 1}",3.828926,0.034319,0.029363
"{1, 9, 17, 15, 4, 12, 16, 20, 19, 5, 2, 3, 14, 18, 8, 10, 13, 11, 7, 6, 1}",3.598574,"{1, 6, 7, 11, 13, 10, 8, 18, 14, 3, 2, 5, 19, 20, 16, 12, 4, 15, 17, 9, 1}",3.598574,0.000000,0.029516
"{1, 4, 3, 16, 8, 9, 17, 6, 13, 15, 14, 10, 12, 7, 11, 5, 18, 20, 19, 2, 1}",3.839532,"{1, 4, 3, 16, 8, 9, 17, 6, 13, 15, 14, 10, 5, 12, 7, 11, 19, 20, 18, 2, 1}",3.836390,-0.000818,0.029384
"{1, 4, 19, 16, 8, 14, 11, 13, 20, 17, 2, 10, 5, 18, 9, 3, 12, 6, 15, 7, 1}",3.436557,"{1, 4, 19, 16, 8, 14, 11, 13, 17, 20, 2, 10, 5, 18, 9, 3, 12, 6, 15, 7, 1}",3.436214,-0.000100,0.029655
"{1, 18, 12, 3, 10, 8, 19, 20, 15, 17, 14, 9, 11, 16, 4, 5, 13, 7, 2, 6, 1}",3.750520,"{1, 6, 2, 7, 13, 5, 4, 16, 11, 14, 17, 9, 15, 20, 19, 10, 8, 3, 12, 18, 1}",3.780928,0.008108,0.029473
"{1, 2, 6, 15, 8, 19, 4, 9, 5, 7, 13, 12, 11, 10, 18, 16, 20, 17, 14, 3, 1}",4.354247,"{1, 3, 14, 17, 20, 16, 18, 10, 11, 12, 13, 7, 5, 9, 4, 19, 8, 15, 6, 2, 1}",4.354247,0.000000,0.029535
"{1, 10, 14, 20, 2, 11, 7, 9, 15, 12, 16, 17, 3, 13, 18, 8, 19, 6, 4, 5, 1}",3.533118,"{1, 10, 14, 20, 2, 11, 7, 9, 15, 12, 16, 17, 18, 8, 13, 3, 19, 6, 4, 5, 1}",3.545088,0.003388,0.029647
"{1, 12, 4, 15, 19, 9, 7, 5, 10, 14, 8, 17, 6, 18, 2, 20, 13, 11, 3, 16, 1}",3.685374,"{1, 12, 16, 3, 11, 13, 20, 2, 18, 6, 17, 8, 14, 10, 5, 7, 9, 19, 15, 4, 1}",3.686764,0.000377,0.029481
"{1, 18, 3, 6, 2, 11, 10, 20, 13, 7, 9, 12, 4, 8, 15, 16, 17, 14, 5, 19, 1}",4.090497,"{1, 18, 3, 6, 2, 11, 10, 20, 13, 7, 9, 4, 12, 8, 15, 16, 17, 14, 5, 19, 1}",4.102040,0.002822,0.029364
"{1, 18, 6, 12, 20, 11, 19, 10, 16, 5, 7, 9, 8, 17, 14, 15, 2, 3, 4, 13, 1}",3.914022,"{1, 18, 6, 12, 20, 11, 19, 16, 10, 5, 7, 9, 8, 17, 14, 15, 2, 4, 13, 3, 1}",3.948661,0.008850,0.029385
"{1, 11, 18, 10, 19, 4, 7, 5, 14, 17, 6, 13, 8, 3, 16, 2, 15, 12, 9, 20, 1}",3.949596,"{1, 11, 18, 10, 19, 4, 7, 5, 14, 17, 6, 13, 8, 3, 16, 2, 15, 12, 9, 20, 1}",3.949596,0.000000,0.029300
"{1, 16, 18, 10, 17, 8, 13, 9, 20, 6, 3, 4, 14, 11, 12, 7, 15, 5, 2, 19, 1}",4.277833,"{1, 16, 18, 10, 17, 8, 13, 9, 4, 20, 6, 3, 14, 11, 12, 15, 5, 7, 2, 19, 1}",4.340291,0.014600,0.029518
"{1, 2, 19, 20, 17, 14, 12, 8, 4, 5, 11, 16, 7, 13, 18, 3, 15, 10, 6, 9, 1}",4.160248,"{1, 2, 19, 20, 17, 14, 12, 8, 4, 5, 11, 16, 7, 13, 18, 3, 15, 10, 6, 9, 1}",4.160248,0.000000,0.029493
"{1, 12, 15, 14, 2, 19, 8, 17, 11, 5, 13, 18, 4, 10, 3, 6, 20, 9, 7, 16, 1}",3.507866,"{1, 12, 15, 14, 2, 19, 8, 17, 11, 5, 13, 18, 4, 10, 3, 6, 20, 9, 7, 16, 1}",3.507866,0.000000,0.029531
"{1, 9, 13, 4, 18, 14, 7, 10, 8, 19, 12, 15, 2, 5, 3, 17, 20, 11, 16, 6, 1}",4.328794,"{1, 4, 13, 9, 18, 14, 7, 10, 8, 19, 12, 15, 2, 5, 3, 17, 20, 11, 16, 6, 1}",4.391388,0.014460,0.029385
"{1, 3, 13, 15, 16, 7, 6, 12, 11, 17, 9, 5, 20, 14, 4, 19, 18, 10, 2, 8, 1}",3.986992,"{1, 8, 2, 10, 18, 19, 4, 14, 20, 5, 9, 17, 11, 12, 6, 7, 16, 15, 13, 3, 1}",3.986992,0.000000,0.029462
"{1, 6, 18, 13, 2, 10, 3, 8, 12, 16, 14, 7, 19, 4, 11, 9, 17, 15, 20, 5, 1}",3.616348,"{1, 6, 18, 13, 2, 10, 3, 8, 12, 16, 14, 7, 19, 4, 11, 9, 17, 15, 20, 5, 1}",3.616348,0.000000,0.029505
"{1, 17, 9, 6, 14, 16, 12, 7, 3, 11, 8, 5, 19, 20, 2, 10, 15, 13, 18, 4, 1}",3.955445,"{1, 4, 9, 18, 15, 13, 10, 2, 20, 19, 5, 8, 11, 12, 7, 3, 16, 14, 6, 17, 1}",3.991717,0.009170,0.029461
"{1, 4, 2, 10, 7, 15, 17, 20, 5, 13, 14, 6, 19, 11, 8, 12, 18, 16, 3, 9, 1}",3.649782,"{1, 9, 3, 16, 18, 12, 8, 11, 19, 6, 14, 13, 5, 20, 17, 15, 7, 10, 2, 4, 1}",3.649782,0.000000,0.029578
"{1, 12, 9, 19, 8, 18, 16, 15, 4, 17, 13, 6, 20, 14, 11, 7, 10, 2, 5, 3, 1}",3.859928,"{1, 12, 9, 19, 8, 18, 16, 15, 4, 17, 13, 6, 20, 14, 11, 7, 10, 2, 5, 3, 1}",3.859928,0.000000,0.029515
"{1, 6, 2, 19, 12, 20, 15, 4, 8, 5, 7, 13, 9, 3, 11, 18, 17, 10, 14, 16, 1}",3.954786,"{1, 6, 19, 2, 12, 20, 15, 4, 8, 5, 7, 13, 9, 11, 3, 18, 17, 10, 14, 16, 1}",4.034823,0.020238,0.029424
"{1, 2, 13, 8, 6, 16, 11, 19, 15, 4, 18, 10, 9, 20, 14, 17, 5, 3, 12, 7, 1}",3.904255,"{1, 2, 13, 8, 6, 16, 11, 15, 19, 4, 18, 10, 9, 20, 17, 5, 3, 14, 12, 7, 1}",3.939642,0.009064,0.029528
"{1, 4, 12, 2, 18, 10, 16, 9, 5, 3, 15, 13, 14, 7, 17, 11, 8, 19, 20, 6, 1}",3.698247,"{1, 4, 12, 2, 18, 10, 16, 9, 5, 3, 15, 13, 14, 7, 17, 11, 8, 19, 20, 6, 1}",3.698247,0.000000,0.029601
"{1, 16, 7, 2, 6, 17, 3, 13, 10, 19, 11, 4, 5, 9, 18, 20, 12, 14, 15, 8, 1}",3.904875,"{1, 16, 7, 14, 15, 8, 2, 6, 17, 3, 13, 10, 19, 11, 4, 5, 9, 18, 20, 12, 1}",4.176059,0.069447,0.029388
"{1, 7, 5, 18, 10, 20, 14, 6, 17, 16, 2, 13, 19, 8, 12, 9, 11, 15, 4, 3, 1}",3.469992,"{1, 3, 4, 15, 11, 9, 12, 8, 19, 13, 2, 16, 17, 6, 14, 20, 10, 18, 5, 7, 1}",3.469992,0.000000,0.029528
"{1, 13, 5, 16, 7, 18, 15, 10, 2, 20, 3, 9, 12, 8, 14, 19, 4, 11, 17, 6, 1}",4.090944,"{1, 13, 5, 16, 7, 18, 15, 10, 2, 20, 3, 9, 12, 8, 14, 19, 4, 11, 17, 6, 1}",4.090944,0.000000,0.029383
"{1, 12, 9, 4, 18, 13, 6, 5, 15, 14, 20, 10, 2, 16, 17, 3, 19, 8, 11, 7, 1}",4.848428,"{1, 9, 18, 4, 12, 7, 11, 8, 19, 3, 17, 16, 2, 10, 20, 14, 15, 5, 6, 13, 1}",4.859270,0.002236,0.029480
"{1, 13, 17, 7, 8, 2, 19, 11, 18, 5, 4, 20, 3, 15, 9, 10, 14, 12, 16, 6, 1}",3.883353,"{1, 13, 17, 8, 7, 6, 16, 12, 14, 9, 10, 15, 3, 20, 4, 5, 18, 11, 19, 2, 1}",4.214169,0.085188,0.029340
"{1, 15, 3, 6, 4, 5, 19, 9, 2, 12, 20, 16, 7, 10, 17, 11, 8, 18, 14, 13, 1}",4.179236,"{1, 13, 14, 18, 8, 10, 7, 16, 11, 17, 2, 20, 12, 9, 19, 5, 4, 6, 3, 15, 1}",4.184468,0.001252,0.029373
"{1, 11, 2, 17, 18, 14, 19, 10, 16, 9, 3, 5, 6, 4, 20, 12, 7, 8, 13, 15, 1}",3.949548,"{1, 15, 13, 8, 7, 12, 20, 4, 6, 9, 5, 3, 16, 10, 19, 14, 18, 17, 2, 11, 1}",3.955094,0.001404,0.029482
"{1, 9, 10, 3, 6, 11, 16, 19, 7, 2, 12, 20, 17, 4, 13, 18, 15, 8, 5, 14, 1}",4.165789,"{1, 9, 10, 14, 5, 8, 15, 18, 13, 4, 17, 19, 20, 12, 7, 2, 16, 11, 6, 3, 1}",4.189989,0.005809,0.029529
"{1, 7, 3, 15, 8, 6, 9, 12, 5, 18, 11, 20, 17, 19, 2, 16, 14, 10, 13, 4, 1}",4.036395,"{1, 7, 3, 15, 8, 6, 9, 12, 5, 18, 11, 20, 17, 19, 2, 16, 14, 10, 13, 4, 1}",4.036395,0.000000,0.029340
"{1, 17, 19, 16, 10, 6, 4, 9, 2, 14, 15, 7, 3, 8, 12, 20, 18, 5, 13, 11, 1}",4.157921,"{1, 11, 13, 5, 18, 20, 12, 8, 3, 7, 15, 14, 2, 9, 4, 6, 10, 16, 19, 17, 1}",4.157921,0.000000,0.029442
"{1, 6, 16, 18, 20, 8, 10, 17, 5, 7, 9, 13, 19, 4, 3, 14, 2, 12, 15, 11, 1}",3.606881,"{1, 11, 15, 12, 2, 14, 3, 4, 19, 13, 9, 7, 5, 17, 10, 8, 20, 18, 16, 6, 1}",3.606881,0.000000,0.029508
"{1, 3, 15, 17, 18, 10, 20, 16, 2, 13, 8, 6, 7, 11, 4, 14, 5, 19, 12, 9, 1}",3.479337,"{1, 9, 12, 19, 5, 14, 4, 11, 7, 6, 8, 13, 2, 16, 20, 10, 18, 17, 15, 3, 1}",3.479337,0.000000,0.029357
"{1, 10, 8, 18, 11, 2, 16, 20, 7, 19, 15, 13, 3, 4, 14, 17, 9, 12, 5, 6, 1}",3.317775,"{1, 10, 8, 18, 11, 2, 6, 5, 12, 17, 14, 9, 4, 3, 13, 15, 19, 7, 20, 16, 1}",3.480589,0.049073,0.029351
"{1, 17, 4, 14, 13, 10, 19, 9, 16, 2, 7, 18, 5, 20, 11, 15, 6, 8, 12, 3, 1}",3.603932,"{1, 17, 4, 14, 13, 10, 19, 9, 16, 2, 7, 18, 5, 20, 11, 15, 6, 8, 12, 3, 1}",3.603932,0.000000,0.029383
"{1, 7, 17, 8, 6, 2, 15, 14, 3, 5, 11, 13, 19, 20, 16, 9, 12, 18, 10, 4, 1}",4.212119,"{1, 7, 17, 8, 6, 2, 14, 15, 11, 3, 5, 13, 19, 20, 16, 9, 12, 18, 10, 4, 1}",4.252272,0.009533,0.029752
"{1, 14, 18, 20, 11, 2, 3, 6, 4, 19, 13, 9, 7, 15, 12, 8, 17, 10, 16, 5, 1}",3.782758,"{1, 14, 18, 20, 11, 2, 3, 6, 4, 19, 5, 16, 10, 13, 9, 17, 8, 12, 15, 7, 1}",3.976747,0.051282,0.029499
"{1, 9, 3, 8, 14, 6, 15, 18, 2, 13, 5, 4, 16, 12, 7, 10, 11, 17, 20, 19, 1}",4.268334,"{1, 9, 3, 8, 14, 6, 15, 18, 2, 13, 5, 4, 16, 12, 7, 10, 11, 17, 20, 19, 1}",4.268334,0.000000,0.029379
"{1, 9, 3, 16, 2, 11, 4, 17, 19, 10, 12, 7, 15, 8, 6, 13, 5, 20, 18, 14, 1}",4.200256,"{1, 5, 13, 6, 8, 15, 7, 12, 10, 16, 17, 19, 4, 11, 2, 3, 9, 18, 14, 20, 1}",4.291504,0.021724,0.029510
"{1, 13, 7, 16, 2, 20, 18, 3, 11, 4, 17, 9, 6, 10, 12, 19, 14, 15, 5, 8, 1}",3.967227,"{1, 13, 7, 2, 16, 20, 18, 3, 11, 4, 17, 9, 6, 10, 12, 19, 14, 15, 5, 8, 1}",3.976429,0.002320,0.029513
